153.46,157.02,241.08,194.97
151.96,155.75,239.71,193.76
151.21,155.74,238.92,193.74
149.67,153.84,236.94,191.63
150.13,154.12,236.41,191.48
143.12,152.51,229.57,189.95
142.79,151.76,229.79,189.44
141.6,151.07,228.71,188.8
140.45,149.72,227.5,187.42
139.57,150.19,226.13,187.68
137.75,147.95,224.14,185.36
136.72,148.85,223.19,186.31
133.41,147.33,219.97,184.82
132.46,146.49,218.97,183.95
130.09,147.11,216.81,184.67
129.21,145.7,215.86,183.22
129.17,146.2,215.93,183.77
127.09,145.27,213.68,182.77
126.46,145.64,212.9,183.07
125.14,144.93,211.62,182.38
122.86,144.8,209.7,182.41
122.88,144.18,209.87,181.85
120.39,144.06,207.46,181.77
120.37,143.69,207.43,181.39
118.13,143.26,205.25,181
117.12,142.84,204.25,180.58
114.96,142.32,201.96,180
114.32,142.42,201.5,180.18
111.04,142.84,198.38,180.67
108.12,139.95,195.39,177.75
106,140.93,193.21,178.71
103.56,140.7,190.8,178.49
102.71,140.55,190.08,178.4
99.746,141.17,186.93,178.94
98.051,140.71,185.07,178.4
95.787,141.03,182.82,178.73
96.517,141.19,183.43,178.83
97.907,140.04,184.88,177.71
98.828,140.99,185.85,178.68
99.918,139.24,186.95,176.94
102.73,139.93,189.79,177.64
105.67,138.22,192.76,175.94
110.16,137.55,197.28,175.28
113.2,137.04,200.32,174.77
116.52,135.32,203.7,173.08
120.32,135.17,207.52,172.94
124.26,133.69,211.46,171.46
127.82,133.12,215.02,170.89
131.58,131.72,218.91,169.55
135.57,130.61,222.76,168.38
138.16,129.96,225.35,167.72
142.68,128.93,230,166.76
145.84,128.01,233.18,165.84
147.54,127.45,234.74,165.22
153.52,126.47,240.62,164.19
153.9,126.54,241.09,164.3
159.63,125.13,246.84,162.9
162.6,124.92,249.87,162.73
165.05,123.88,252.28,161.66
169.78,122.92,257.07,160.73
171.18,122.38,258.38,160.16
176.46,121.3,263.8,159.13
177.96,120.68,265.3,158.51
179.69,119.86,267.02,157.68
180.18,120.4,267.53,158.24
181.27,120.12,268.56,157.93
182.44,120.8,269.81,158.64
183.07,121.35,270.36,159.16
184.85,120.73,272.15,158.54
184.89,122.37,272.18,160.18
182.3,122.04,269.55,159.83
181.45,123.86,268.65,161.63
177.97,125.33,265.18,163.1
176.45,126.34,263.61,164.1
174.22,129.3,261.46,167.08
171.05,129.99,258.4,167.83
170.48,133.04,257.83,170.88
165.42,134.26,252.74,172.08
165.87,135.75,253.2,173.57
161,138.78,248.34,176.61
159.83,139.53,247.3,177.42
154.22,143.23,241.61,181.09
154.02,144.23,241.52,182.13
149.71,145.71,237.11,183.57
148.08,147.28,235.67,185.22
145.8,146.84,233.31,184.75
144.14,148.48,231.58,186.35
142.74,147.39,230.13,185.24
142.07,146.4,229.53,184.28
138.98,145.59,226.43,183.47
136.49,144.44,223.88,182.29
135.44,143.84,222.86,181.71
132.22,141.69,219.68,179.57
130.76,140.57,218.44,178.55
128.64,138.96,216.32,176.94
125.68,137.74,213.33,175.71
125.4,136.16,212.97,174.09
120.43,134.81,207.98,172.73
120,133.02,207.56,170.94
117.97,131.95,205.49,169.86
115.68,129.92,203.22,167.84
115.26,129.19,202.71,167.06
112.51,128.69,200.04,166.61
110.79,128.21,198.38,166.15
109.62,128.54,197.22,166.49
110.57,129.34,198.2,167.29
110.98,129.31,198.64,167.28
111.95,129.88,199.62,167.85
113.1,130.21,200.69,168.15
113.73,130.3,201.35,168.25
110.74,132.32,198.4,170.29
111.22,132.38,198.94,170.38
112.27,132.3,200.07,170.34
116.32,131.64,204.07,169.65
118.81,131.58,206.58,169.6
122.29,130.95,210.12,168.99
126.14,130.83,214.03,168.91
128.39,130.15,216.28,168.22
132.52,128.54,220.52,166.66
134.79,128.15,222.77,166.26
138.26,127.28,226.24,165.4
141.81,124.83,229.82,162.96
144.03,123.08,232,161.19
147.33,119.93,235.35,158.07
150.09,117.5,238.23,155.68
151.83,115.62,239.93,153.78
153.79,112.1,241.9,150.27
155.53,110.62,243.72,148.83
156.04,108.72,244.04,146.83
157.29,107.82,245.35,145.96
157.15,107.99,245.27,146.16
158.09,108.4,246.21,146.57
158.73,109.52,246.76,147.66
159.09,110.66,247.17,148.81
159.95,111.14,247.94,149.25
160.38,111.76,248.41,149.9
161.23,113.1,249.24,151.23
161.18,113.43,249.22,151.57
161.69,114.85,249.73,153
161.33,115.04,249.43,153.2
162.94,115.96,251.06,154.13
162.74,117.37,250.78,155.5
164.39,117.5,252.44,155.64
165.01,118.63,253,156.74
164.69,119.18,252.78,157.35
165.95,120.23,253.92,158.34
165.12,121.29,253.13,159.41
165.89,121.94,253.86,160.05
166.91,122.95,254.91,161.07
167.9,122.95,255.87,161.06
168.39,123.41,256.24,161.47
168.31,123.45,256.2,161.52
169.31,123.81,257.14,161.86
167.9,124.65,255.7,162.68
169.59,124.7,257.31,162.7
168.96,125.12,256.66,163.11
169.83,125.33,257.64,163.37
170.38,125.55,258.14,163.56
171.08,125.72,258.8,163.71
171.13,125.73,258.82,163.71
172.09,126.59,259.79,164.58
172.09,125.91,259.79,163.9
172.51,127.11,260.24,165.12
173.2,126.91,260.97,164.93
172.55,127.02,260.2,164.99
173,127.57,260.7,165.55
170.43,127.08,258.09,165.06
169.27,127.64,256.94,165.62
167.75,127.37,255.48,165.37
164.57,128.3,252.3,166.3
163.01,127.66,250.71,165.64
159.99,128.87,247.72,166.87
157.24,128.62,245.14,166.7
155.01,128.81,242.81,166.85
152.69,129.47,240.5,167.51
152.25,128.57,239.99,166.58
150.13,129.18,237.89,167.19
147.97,128.81,235.69,166.8
146,129.34,233.69,167.33
144.19,129.01,231.88,167
141.76,129.33,229.4,167.29
140.18,129.52,227.79,167.47
137.7,129.04,225.16,166.92
135.17,130.31,222.73,168.24
132.9,129.39,220.35,167.27
130.25,130.07,217.73,167.97
127.6,130.1,215.16,168.03
126.87,129.71,214.23,167.56
123.87,130.72,211.24,168.57
121.73,130.15,209.09,167.99
118.9,130.33,206.18,168.14
115.42,131.33,202.7,169.14
114.01,130.66,201.33,168.48
111.88,132.03,199.06,169.79
109.56,130.94,196.78,168.72
107.92,131.8,195.2,169.61
103.26,132.27,190.48,170.05
101.73,131.33,188.95,169.11
98.193,132.83,185.5,170.65
94.635,132.05,182,169.89
94.211,133.03,181.58,170.88
90.326,132.9,177.75,170.77
89.839,132.36,177.19,170.2
86.095,132.67,173.4,170.49
83.839,132.49,171.18,170.32
80.376,133.82,167.74,171.66
77.471,133.14,164.79,170.96
75.972,134.25,163.25,172.05
72.613,133.87,159.9,171.68
71.229,133.34,158.6,171.18
68.065,134.44,155.48,172.3
65.021,133.49,152.43,171.35
63.897,134.51,151.34,172.39
57.781,134.93,145.36,172.86
56.504,134.9,144,172.8
54.909,134.88,142.49,172.82
52.248,134.58,140.01,172.6
50.334,134.61,138.13,172.64
47.131,135.16,135,173.23
44.367,134.22,132.22,172.28
42.064,135.54,130.03,173.65
39.121,134.63,127.04,172.72
38.369,134.71,126.3,172.8
36.343,134.58,124.26,172.66
34.756,134.13,122.74,172.25
32.236,134.24,120.21,172.35
30.355,133.98,118.33,172.09
27.652,134.27,115.68,172.41
26.685,133.22,114.68,171.34
23.832,133.18,111.81,171.29
22.107,131.63,110,169.7
19.663,131.4,107.54,169.46
17.723,130.96,105.67,169.06
15.704,129.57,103.65,167.67
13.826,129.54,101.83,167.67
10.981,128.22,98.902,166.31
9.5117,126.8,97.562,164.94
8.7939,125.38,96.856,163.53
9.8683,123.76,97.919,161.9
10.798,122.73,98.88,160.88
11.039,121.13,99.216,159.33
13.057,118.83,101.24,157.03
13.839,117.41,101.94,155.57
14.537,115.9,102.51,154.01
15.538,113.98,103.46,152.07
17.022,112.57,104.94,150.65
16.812,111.49,104.75,149.59
18.55,108.97,106.54,147.09
18.421,108.93,106.46,147.07
18.744,108.22,106.77,146.35
20.189,108.21,108.17,146.32
19.043,108.8,107.03,146.91
19.991,107.75,108.05,145.9
20.422,108.5,108.39,146.61
20.341,108.27,108.31,146.38
22.03,108.87,109.94,146.95
22.534,109.78,110.39,147.83
22.391,109.84,110.2,147.87
23.944,112.07,111.66,150.06
23.223,112.15,110.96,150.16
25.217,113.38,112.86,151.35
25.371,114.86,113.01,152.82
25.317,115.74,112.97,153.71
28.26,117.76,115.9,155.73
27.576,118.13,115.22,156.09
30.403,120,118.09,157.98
29.968,121.01,117.61,158.98
30.912,121.99,118.52,159.94
31.777,123.82,119.39,161.77
32.045,124.42,119.63,162.36
35.554,125.82,123.2,163.79
35.615,126.37,123.23,164.33
37.173,128.11,124.95,166.14
37.297,129.26,124.97,167.24
37.948,130.34,125.59,168.31
38.948,131.31,126.59,169.27
40.392,133.27,128.11,171.27
40.639,134.13,128.37,172.13
42.499,134.98,130.26,172.99
42.1,136.44,129.92,174.48
43.575,137.21,131.4,175.25
45.074,138.7,132.89,176.74
47.221,139.12,135.18,177.23
49.282,140.38,137.17,178.45
49.627,141.38,137.52,179.46
50.977,142.58,138.89,180.66
52.483,143.09,140.43,181.19
53.073,144.59,140.97,182.66
54.22,145.41,142.14,183.5
55.711,146.09,143.6,184.16
56.526,147.47,144.39,185.53
58.051,148.21,145.88,186.25
59.449,149.8,147.24,187.83
60.744,150.15,148.54,188.19
62.393,151.65,150.17,189.68
61.505,153.22,149.33,191.26
63.547,153.74,151.22,191.72
