147,38,168,101
146,38,170,98
147,39,170,100
145,42,170,101
148,38,170,102
148,42,169,101
146,38,170,102
146,38,170,98
145,38,169,98
148,38,169,100
146,34,170,96
148,36,168,100
148,36,169,98
148,38,172,96
146,36,170,100
149,35,170,97
148,37,169,99
148,36,168,99
147,37,171,98
148,37,168,98
146,39,170,98
148,36,170,96
148,38,170,98
148,36,171,97
148,36,170,96
148,36,172,95
148,36,171,97
148,36,173,98
